artist_name;track_name;release_date;genre;sadness;danceability;acousticness;topic;energy;track_id
justin bieber;friends (with bloodpop®);2017;pop;0.0006925208316169;0.7378966749702156;0.004035144613599;violence;0.7337254176506813;t857
green day;boulevard of broken dreams;2017;pop;0.546414666003136;0.4703779919852703;0.0055411702220584;sadness;0.6826727721626541;t858
h.e.r.;every kind of way;2017;pop;0.0288710085886715;0.3848153362937291;0.6395578710420393;world/life;0.2992774148702141;t859
h.e.r.;losing;2017;pop;0.1431019813799028;0.4097259828874689;0.3584330907962759;obscene;0.3102887697793964;t860
khalid;therapy;2017;pop;0.357957245298018;0.6989060976930577;0.8945782074078388;sadness;0.4844683837973717;t861
daniel caesar;we find love;2017;pop;0.3325576851189929;0.4855409942597206;0.8564255586601995;sadness;0.3633434797963659;t862
bebe rexha;bad bitch (feat. ty dolla $ign);2017;pop;0.000559910446268;0.6436694465504169;0.0284126791291959;obscene;0.6156036104430889;t863
kesha;woman;2017;pop;0.0004498425588282;0.7378966749702156;0.0439749437499435;obscene;0.7657584501137572;t864
russ;me you;2017;pop;0.0004873294767779;0.6934907397378968;0.001966869444648;obscene;0.7627553533203438;t865
jp cooper;september song;2017;pop;0.1122447807697368;0.598180439727066;0.0542159178874677;music;0.6156036104430889;t866
kodak black;transportin';2017;pop;0.0005599104428737;0.8039640420231778;0.0320271405894985;obscene;0.6606500623442894;t867
ansel elgort;thief;2017;pop;0.3502303897312407;0.6534170908697066;0.0239950040110482;sadness;0.7507429661466903;t868
blackbear;chateau;2017;pop;0.0555362250296582;0.6512509476876421;0.0466857898451705;obscene;0.648637675170636;t869
russ;what they want;2017;pop;0.0004784689301292;0.702155312466154;0.4859432589791757;obscene;0.4043858026396819;t870
zara larsson;i can't fall in love without you;2017;pop;0.3383154421932272;0.4584642044839164;0.7871483806710651;sadness;0.3323114795977611;t871
aminé;heebiejeebies;2017;pop;0.000641848572236;0.7628073215639554;0.4206821492792663;obscene;0.5004849000289098;t872
avicii;without you (feat. sandro cavazza);2017;pop;0.0011961723961284;0.6404202317773205;0.001806226713079;obscene;0.8638596120319272;t873
james arthur;naked;2017;pop;0.0007112375924451;0.5061193544893319;0.1044167715027826;violence;0.6075953523273199;t874
camila cabello;crying in the club;2017;pop;0.3797779095099982;0.2949203942380591;0.335340698133231;sadness;0.6176056749720311;t875
olivia o'brien;fuck feelings;2017;pop;0.0394924936289122;0.818043972706596;0.2520072811318083;obscene;0.3603403830029525;t876
drake;fake love;2017;pop;0.1082738357722021;0.9371818477201344;0.1084328397920078;obscene;0.4884725128552562;t877
selena gomez;bad liar;2017;pop;0.0775985053683023;0.9783385681793566;0.1897582226488179;obscene;0.4143961252843932;t878
harry styles;sweet creature;2017;pop;0.0459036364588177;0.3956460522040508;0.7489957319234257;music;0.2622392210847826;t879
bryson tiller;canceled;2018;pop;0.0004616805360547;0.7638903931549876;0.1576296763350164;obscene;0.6115994813852044;t880
travis scott;stop trying to be god;2018;pop;0.030423373242855;0.5700205783602297;0.2218867689626194;obscene;0.567554061748475;t881
little mix;wasabi;2018;pop;0.0005370569541124;0.850536120437561;0.004527112979029;obscene;0.6566459332864047;t882
migos;notice me;2018;pop;0.0004460303568356;0.7952994692949203;0.1044167715027826;obscene;0.3383176731845878;t883
bts;fake love;2018;pop;0.0013495276852562;0.5364453590382325;0.0026797215659855;obscene;0.7197109659480857;t884
jay rock;king's dead (with kendrick lamar, future & james blake);2018;pop;0.0005847953601424;0.5429437885844254;0.0008765069041233;obscene;0.7177089014191435;t885
travis scott;5% tint;2018;pop;0.0597597085810069;0.7043214556482185;0.1736939494919172;obscene;0.4814652870039584;t886
kina grannis;can't help falling in love;2018;pop;0.3709226418923277;0.2212715260478718;0.908634446420127;sadness;0.0596302907558273;t887
ariana grande;better off;2018;pop;0.1380767528213829;0.5797682226795191;0.216866683601088;obscene;0.5245096743762168;t888
drake;can’t take a joke;2018;pop;0.0574870839177544;0.7573919636087945;0.1285131812381337;obscene;0.5985860619470798;t889
alec benjamin;if i killed someone for you;2018;pop;0.0005370569617361;0.4898732806238492;0.7771082099480021;violence;0.6055932877983776;t890
twenty one pilots;jumpsuit;2018;pop;0.0008771930349715;0.604678869273259;0.0085231009268081;violence;0.6105984491207332;t891
khalid;this way;2018;pop;0.4608638392708568;0.604678869273259;0.6967868441634983;sadness;0.2822598663742049;t892
camila cabello;real friends;2018;pop;0.0005599105158431;0.6924076681468645;0.2359430079749076;obscene;0.5124972872025633;t893
saweetie;icy grl;2018;pop;0.0005720824048068;0.9371818477201344;0.0307219183955003;obscene;0.5635499326905904;t894
h.e.r.;hard place;2018;pop;0.4255502508779583;0.598180439727066;0.1797180519257549;sadness;0.7197109659480857;t895
julia michaels;jump (with trippie redd);2018;pop;0.0065789474898468;0.6415033033683527;0.2510032640595021;obscene;0.5475334164590526;t896
dua lipa;kiss and make up;2018;pop;0.0349623607088815;0.6674970215531246;0.066063319340682;romantic;0.729721288592797;t897
the 1975;love it if we made it;2018;pop;0.001315789557222;0.4443842738004983;0.0007018079335421;violence;0.7517439984111614;t898
playboi carti;flatbed freestyle;2018;pop;0.0006578948103909;0.7508935340626016;0.0970874468749466;obscene;0.5525385777814081;t899
post malone;blame it on me;2018;pop;0.4089409005654839;0.6382540885952561;0.1355413007442778;sadness;0.5875747070378975;t900
rita ora;let you love me;2018;pop;0.5649824878932911;0.5082854976713962;0.2891559128071414;sadness;0.8548503216516872;t901
cardi b;thru your phone;2018;pop;0.0381417034934733;0.8397054045272394;0.1706818982749982;obscene;0.5495354809879948;t902
jid;151 rum;2018;pop;0.0005159959044253;0.7519766056536337;0.1556216421904038;obscene;0.8678637410898117;t903
maddie & tae;die from a broken heart;2018;pop;0.3944839056974692;0.5905989385898408;0.3644571932301136;sadness;0.5144993517315055;t904
cardi b;she bad;2018;pop;0.0006497726043463;0.7898841113397596;0.0183725084061329;obscene;0.5044890290867943;t905
the weeknd;wasted times;2018;pop;0.0006835270330636;0.539694573811329;0.6124494100897693;obscene;0.6786686431047695;t906
seeb;grip;2018;pop;0.3111897166578365;0.5808512942705513;0.3323286469163122;sadness;0.9049019348752432;t907
kanye west;yikes;2018;pop;0.00064977260803;0.6729123795082855;0.1506015568288723;obscene;0.7767698050229395;t908
the 1975;tootimetootimetootime;2018;pop;0.0006835270325408;0.6555832340517709;0.2098385640949438;night/time;0.7987925148413042;t909
russ;nobody knows;2018;pop;0.132674780847222;0.7075706704213148;0.4467865931592301;obscene;0.7107016755678455;t910
a r i z o n a;freaking out;2018;pop;0.0526496614910937;0.6490848045055778;0.1214850617319897;violence;0.6846748366915963;t911
alec benjamin;outrunning karma;2018;pop;0.0010964913250339;0.3837322647026969;0.6576301783435526;violence;0.6496387074351071;t912
tinashe;throw a fit;2018;pop;0.0005060728985667;0.8949420556698798;0.0059929779045962;obscene;0.5865736747734263;t913
lauv;enemies;2018;pop;0.3528738400967968;0.6869923101917037;0.1757019836365297;sadness;0.6936841270718364;t914
bebe rexha;knees;2018;pop;0.0911353701472138;0.7747211090653093;0.0784127293300495;violence;0.5775643843931862;t915
travis scott;nc-17;2018;pop;0.0006418485459718;0.8039640420231778;0.0680713534852946;obscene;0.763756385584815;t916
surfaces;heaven falls / fall on me;2018;pop;0.3594820580368428;0.5429437885844254;0.3614451420131948;sadness;0.3663465765897793;t917
playboi carti;love hurts (feat. travis scott);2018;pop;0.0007627765598239;0.7173183147406045;0.031625533760576;music;0.4504332868053536;t918
the weeknd;hurt you;2018;pop;0.3925403075165077;0.4487165601646269;0.264055485999484;sadness;0.7187099336836145;t919
au/ra;panic room;2018;pop;0.0006747638665836;0.4692949203942381;0.1526095909734849;violence;0.4264085124580466;t920
alesso;remedy;2018;pop;0.0006265665295141;0.5841005090436479;0.2700795884333217;world/life;0.7757687727584685;t921
rico nasty;smack a bitch;2018;pop;0.000421052645722;0.6945738113289288;0.0055210898806123;obscene;0.7006913529231342;t922
5 seconds of summer;ghost of you;2018;pop;0.0572969219803585;0.4292212715260479;0.0968866434604854;violence;0.5615478681616483;t923
mac miller;what's the use?;2018;pop;0.0004828585746774;0.7552258204267303;0.7389555612003628;obscene;0.4924766419131408;t924
quavo;workin me;2018;pop;0.1039205868121033;0.7888010397487275;0.1827301031426738;obscene;0.6296180621456846;t925
girl in red;summer depression;2018;pop;0.0009074410599126;0.6815769522365428;0.6345377856805078;music;0.3062846407215119;t926
ayokay;stay with me;2018;pop;0.8529765728994596;0.6859092386006715;0.4909633443407071;sadness;0.6956861916007786;t927
kevin gates;me too;2018;pop;0.0004537205278225;0.7194844579226687;0.1526095909734849;obscene;0.6055932877983776;t928
khalid;vertigo;2018;pop;0.3030464856697517;0.4606303476659807;0.554216419896004;sadness;0.4584415449211225;t929
bts;mic drop (steve aoki remix) [full length edition];2018;pop;0.0006578947506491;0.5895158669988086;0.0114447906072194;obscene;0.8488441280648604;t930
noah kahan;hurt somebody;2018;pop;0.4216654258831541;0.6187587999566772;0.3393567664224562;sadness;0.5595458036327059;t931
zayn;good years;2018;pop;0.0786929681890604;0.6241741579118381;0.5522083857513914;world/life;0.4113930284909798;t932
kanye west;violent crimes;2018;pop;0.0004657662016644;0.6577493772338353;0.3775094151700955;obscene;0.4194012866067488;t933
metro boomin;overdue (with travis scott);2018;pop;0.0007518797343014;0.6241741579118381;0.7359435099834438;obscene;0.4003816735817975;t934
rich the kid;new freezer (feat. kendrick lamar);2018;pop;0.0015479876347768;0.8906097693057512;0.0406616874113327;obscene;0.698689288394192;t935
pewdiepie;bitch lasagna;2018;pop;0.0009569378305501;0.7942163977038883;0.0133524230446014;obscene;0.7897832244610642;t936
kids see ghosts;4th dimension;2018;pop;0.0007112375805679;0.7617242499729233;0.2791157420840784;obscene;0.542528255136697;t937
bazzi;myself;2018;pop;0.1145865823948533;0.7400628181522799;0.466866934605356;obscene;0.5615478681616483;t938
alessia cara;out of love;2018;pop;0.3911356532977344;0.4660457056211416;0.8032126538279658;sadness;0.2672443824071382;t939
travis scott;can't say;2018;pop;0.0004784689270905;0.6934907397378968;0.2018064275164935;obscene;0.7086996110389032;t940
post malone;stay;2018;pop;0.0644728357728028;0.4519657749377234;0.4156620639177348;obscene;0.4684518675658338;t941
twenty one pilots;chlorine;2018;pop;0.050473068819258;0.5927650817719051;0.0737942507974405;world/life;0.6746645140468851;t942
charlie puth;attention;2018;pop;0.0367378618176819;0.772554965883245;0.1094368568643141;obscene;0.6136015459141466;t943
kodak black;calling my spirit;2018;pop;0.1182243844536363;0.9187696306725875;0.0999990963846349;obscene;0.3663465765897793;t944
drake;in my feelings;2018;pop;0.0005060729229435;0.837539261345175;0.0591356015417686;obscene;0.6266149653522712;t945
bazzi;3:15;2018;pop;0.0005425936271418;0.6382540885952561;0.3865455688208522;obscene;0.6546438687574626;t946
sam smith;fire on fire;2018;pop;0.0008223684676922;0.5656882919961009;0.4779111224007253;violence;0.4073888994330953;t947
lanco;greatest love story;2018;pop;0.0005211047602456;0.6599155204158995;0.402609841977753;world/life;0.6176056749720311;t948
tiësto;jackie chan;2018;pop;0.0004144218876262;0.7422289613343442;0.3755013810254829;obscene;0.8348296763622648;t949
ruel;younger;2018;pop;0.3450428347866101;0.7400628181522799;0.2028104445887997;sadness;0.4774611579460739;t950
rich the kid;plug walk;2018;pop;0.0006747638832567;0.8819451965774937;0.2028104445887997;obscene;0.5195045130538611;t951
post malone;rich & sad;2018;pop;0.290260389279222;0.5841005090436479;0.1867461714318991;obscene;0.5905778038313108;t952
daniel caesar;who hurt you?;2018;pop;0.0009930486962825;0.6360879454131919;0.5883530003544181;obscene;0.4934776741776118;t953
lil wayne;scared of the dark (feat. xxxtentacion);2018;pop;0.127993819554937;0.4129751976605653;0.0469869949668624;violence;0.6236118685588579;t954
gianni & kyle;do u even miss me at all?;2018;pop;0.0884409705603094;0.8202101158886603;0.3855415517485459;obscene;0.5195045130538611;t955
lil wayne;uproar;2018;pop;0.0005720823990988;0.7378966749702156;0.0597380117851523;obscene;0.870866837883225;t956
megan thee stallion;big ole freak;2018;pop;0.0004741583869508;0.798548684068017;0.0087038239998232;obscene;0.6996903206586632;t957
french montana;no stylist;2018;pop;0.1157167396409756;0.7617242499729233;0.021585363037513;obscene;0.7046954819810188;t958
ella mai;shot clock;2018;pop;0.0003151591683089;0.4877071374417849;0.6566261612712464;obscene;0.5124972872025633;t959
travis scott;yosemite;2018;pop;0.0006925208072526;0.7833856817935667;0.2841358274456099;obscene;0.5545406423103503;t960
dean lewis;be alright;2018;pop;0.3607876303858106;0.5321130726741038;0.6997988953804172;sadness;0.5865736747734263;t961
alec benjamin;let me down slowly;2018;pop;0.5393332241334146;0.6393371601862884;0.742971629489588;sadness;0.5575437391037638;t962
khalid;better;2018;pop;0.0591135501135981;0.578685151088487;0.0768063020143594;obscene;0.5525385777814081;t963
post malone;wow.;2018;pop;0.1578160960234949;0.8353731181631107;0.1636537787688542;obscene;0.5395251583432836;t964
post malone;sunflower;2018;pop;0.0682348911684475;0.7563088920177624;0.5582324881852292;obscene;0.4794632224750161;t965
ariana grande;no tears left to cry;2018;pop;0.1194037455829253;0.6902415249648003;0.0401596788751795;obscene;0.7137047723612588;t966
88rising;midsummer madness;2018;pop;0.0973555762149487;0.3761507635654716;0.3604411249408885;obscene;0.6786686431047695;t967
aminé;reel it in;2018;pop;0.0005659309714661;0.7498104624715695;0.0732922422612874;obscene;0.3423218022424724;t968
notd;so close;2018;pop;0.1551000823860057;0.6913245965558323;0.1214850617319897;romantic;0.8728689024121673;t969
shawn mendes;lost in japan;2018;pop;0.0160948571144171;0.7054045272392505;0.2560233494210335;night/time;0.738730578973037;t970
travis scott;butterfly effect;2018;pop;0.1099753724915272;0.759558106790859;0.053312302522392;obscene;0.6286170298812135;t971
shawn mendes;in my blood;2018;pop;0.0006265664504235;0.6068450124553233;0.0575291742260785;violence;0.7127037400967878;t972
joyner lucas;i love;2018;pop;0.0490169223200336;0.6599155204158995;0.2750996737948532;obscene;0.5655519972195326;t973
tyga;swish;2018;pop;0.0005109862109585;0.8906097693057512;0.083432814691581;obscene;0.5415272228722259;t974
jacquees;you;2018;pop;0.0007627765452182;0.7292321022419582;0.4146580468454285;obscene;0.4534363835987669;t975
lil yachty;yacht club (feat. juice wrld);2018;pop;0.0004918839423355;0.7140690999675079;0.318272407904024;obscene;0.5084931581446788;t976
drake;mob ties;2018;pop;0.0004111842252928;0.7508935340626016;0.0457821744800948;obscene;0.5755623198642439;t977
alec benjamin;boy in the bubble;2018;pop;0.0585696892072366;0.818043972706596;0.2248988201795383;violence;0.5785654166576573;t978
calvin harris;one kiss (with dua lipa);2018;pop;0.0023923446783484;0.7898841113397596;0.0371476276582607;music;0.8628585797674561;t979
kanye west;all mine;2018;pop;0.0008223684499793;0.93501570453807;0.1234930958766023;obscene;0.3102887697793964;t980
nicki minaj;chun-li;2018;pop;0.0007855459787465;0.6804938806455106;0.2771077079394658;obscene;0.729721288592797;t981
drake;i'm upset;2018;pop;0.0005159959044783;0.9068558431712336;0.2801197591563846;obscene;0.5865736747734263;t982
finneas;let's fall in love for the night;2018;pop;0.1173114381691014;0.7313982454240225;0.8052206879725784;obscene;0.4083899316975664;t983
post malone;zack and codeine;2018;pop;0.0370640690641317;0.7368136033791834;0.1435734373227282;obscene;0.8408358699490914;t984
clairo;4ever;2018;pop;0.0008920607610389;0.7454781761074407;0.0491958325259362;world/life;0.5855726425089551;t985
kanye west;i love it (& lil pump);2018;pop;0.0004828585541999;0.909021986353298;0.0114447906072194;obscene;0.5225076098472745;t986
post malone;spoil my night (feat. swae lee);2018;pop;0.0005012531559917;0.6577493772338353;0.33835274935015;night/time;0.6756655463113562;t987
louis the child;better not (with wafia);2018;pop;0.0007739938212003;0.7812195386115022;0.2791157420840784;night/time;0.5375230938143414;t988
tory lanez;ferris wheel (feat. trippie redd);2018;pop;0.000373273625735;0.8072132567962743;0.0838344215205035;obscene;0.6025901910049642;t989
